time;Portata [Nm3/h];%CH4;LHV [kWh/Nm3];Pin [kW];;;
4937;337;60;5,964;298,2;;;
4938;337;60;5,964;298,2;;;
4939;337;60;5,964;298,2;;;
4940;337;60;5,964;298,2;;;
4941;337;60;5,964;298,2;;;
4942;337;60;5,964;298,2;;;
4943;337;60;5,964;298,2;;;
4944;337;60;5,964;298,2;;;
4945;337;60;5,964;298,2;;;
4946;337;60;5,964;298,2;;;
4947;337;60;5,964;298,2;;;
4948;337;60;5,964;298,2;;;
4949;337;60;5,964;298,2;;;
4950;337;60;5,964;298,2;;;
4951;337;60;5,964;298,2;;;
4952;337;60;5,964;298,2;;;
4953;337;60;5,964;298,2;;;
4954;337;60;5,964;298,2;;;
4955;337;60;5,964;298,2;;;
4956;337;60;5,964;298,2;;;
4957;337;60;5,964;298,2;;;
4958;337;60;5,964;298,2;;;
4959;337;60;5,964;298,2;;;
4960;337;60;5,964;298,2;;;
4961;337;60;5,964;298,2;;;
4962;337;60;5,964;298,2;;;
4963;337;60;5,964;298,2;;;
4964;337;60;5,964;298,2;;;
4965;337;60;5,964;298,2;;;
4966;337;60;5,964;298,2;;;
4967;337;60;5,964;298,2;;;
4968;337;60;5,964;298,2;;;
4969;337;60;5,964;298,2;;;
4970;337;60;5,964;298,2;;;
4971;337;60;5,964;298,2;;;
4972;337;60;5,964;298,2;;;
4973;337;60;5,964;298,2;;;
4974;337;60;5,964;298,2;;;
4975;337;60;5,964;298,2;;;
4976;337;60;5,964;298,2;;;
4977;337;60;5,964;298,2;;;
4978;337;60;5,964;298,2;;;
4979;337;60;5,964;298,2;;;
4980;337;60;5,964;298,2;;;
4981;337;60;5,964;298,2;;;
4982;337;60;5,964;298,2;;;
4983;337;60;5,964;298,2;;;
4984;337;60;5,964;298,2;;;
4985;337;60;5,964;298,2;;;
4986;337;60;5,964;298,2;;;
4987;337;60;5,964;298,2;;;
4988;337;60;5,964;298,2;;;
4989;337;60;5,964;298,2;;;
4990;337;60;5,964;298,2;;;
4991;337;60;5,964;298,2;;;
4992;337;60;5,964;298,2;;;
4993;337;60;5,964;298,2;;;
4994;337;60;5,964;298,2;;;
4995;337;60;5,964;298,2;;;
4996;337;60;5,964;298,2;;;
4997;337;60;5,964;298,2;;;
4998;337;60;5,964;298,2;;;
4999;337;60;5,964;298,2;;;
5000;337;60;5,964;298,2;;;
5001;337;60;5,964;298,2;;;
5002;337;60;5,964;298,2;;;
5003;337;60;5,964;298,2;;;
5004;337;60;5,964;298,2;;;
5005;337;60;5,964;298,2;;;
5006;337;60;5,964;298,2;;;
5007;337;60;5,964;298,2;;;
5008;337;60;5,964;298,2;;;
5009;337;60;5,964;298,2;;;
5010;337;60;5,964;298,2;;;
5011;337;60;5,964;298,2;;;
5012;337;60;5,964;298,2;;;
5013;337;60;5,964;298,2;;;
5014;337;60;5,964;298,2;;;
5015;337;60;5,964;298,2;;;
5016;337;60;5,964;298,2;;;
5017;337;60;5,964;298,2;;;
5018;337;60;5,964;298,2;;;
5019;337;60;5,964;298,2;;;
5020;337;60;5,964;298,2;;;
5021;337;60;5,964;298,2;;;
5022;337;60;5,964;298,2;;;
5023;337;60;5,964;298,2;;;
5024;337;60;5,964;298,2;;;
5025;337;60;5,964;298,2;;;
5026;337;60;5,964;298,2;;;
5027;337;60;5,964;298,2;;;
5028;337;60;5,964;298,2;;;
5029;337;60;5,964;298,2;;;
5030;337;60;5,964;298,2;;;
5031;337;60;5,964;298,2;;;
5032;337;60;5,964;298,2;;;
5033;337;60;5,964;298,2;;;
5034;337;60;5,964;298,2;;;
5035;337;60;5,964;298,2;;;
5036;337;60;5,964;298,2;;;
5037;337;60;5,964;298,2;;;
5038;337;60;5,964;298,2;;;
5039;337;60;5,964;298,2;;;
5040;337;60;5,964;298,2;;;
5041;337;60;5,964;298,2;;;
5042;337;60;5,964;298,2;;;
5043;337;60;5,964;298,2;;;
5044;337;60;5,964;298,2;;;
5045;337;60;5,964;298,2;;;
5046;337;60;5,964;298,2;;;
5047;337;60;5,964;298,2;;;
5048;337;60;5,964;298,2;;;
5049;337;60;5,964;298,2;;;
5050;337;60;5,964;298,2;;;
5051;337;60;5,964;298,2;;;
5052;337;60;5,964;298,2;;;
5053;337;60;5,964;298,2;;;
5054;337;60;5,964;298,2;;;
5055;337;60;5,964;298,2;;;
5056;337;60;5,964;298,2;;;
5057;337;60;5,964;298,2;;;
5058;337;60;5,964;298,2;;;
5059;337;60;5,964;298,2;;;
5060;337;60;5,964;298,2;;;
5061;337;60;5,964;298,2;;;
5062;337;60;5,964;298,2;;;
5063;337;60;5,964;298,2;;;
5064;337;60;5,964;298,2;;;
5065;337;60;5,964;298,2;;;
5066;337;60;5,964;298,2;;;
5067;337;60;5,964;298,2;;;
5068;337;60;5,964;298,2;;;
5069;337;60;5,964;298,2;;;
5070;337;60;5,964;298,2;;;
5071;337;60;5,964;298,2;;;
5072;337;60;5,964;298,2;;;
5073;337;60;5,964;298,2;;;
5074;337;60;5,964;298,2;;;
5075;337;60;5,964;298,2;;;
5076;337;60;5,964;298,2;;;
5077;337;60;5,964;298,2;;;
5078;337;60;5,964;298,2;;;
5079;337;60;5,964;298,2;;;
5080;337;60;5,964;298,2;;;
5081;337;60;5,964;298,2;;;
5082;337;60;5,964;298,2;;;
5083;337;60;5,964;298,2;;;
5084;337;60;5,964;298,2;;;
5085;337;60;5,964;298,2;;;
5086;337;60;5,964;298,2;;;
5087;337;60;5,964;298,2;;;
5088;337;60;5,964;298,2;;;
5089;296;60;5,964;298,2;;;
5090;296;60;5,964;298,2;;;
5091;296;60;5,964;298,2;;;
5092;296;60;5,964;298,2;;;
5093;296;60;5,964;298,2;;;
5094;296;60;5,964;298,2;;;
5095;296;60;5,964;298,2;;;
5096;296;60;5,964;298,2;;;
5097;296;60;5,964;298,2;;;
5098;296;60;5,964;298,2;;;
5099;296;60;5,964;298,2;;;
5100;296;60;5,964;298,2;;;
5101;296;60;5,964;298,2;;;
5102;296;60;5,964;298,2;;;
5103;296;60;5,964;298,2;;;
5104;296;60;5,964;298,2;;;
5105;296;60;5,964;298,2;;;
5106;296;60;5,964;298,2;;;
5107;296;60;5,964;298,2;;;
5108;296;60;5,964;298,2;;;
5109;296;60;5,964;298,2;;;
5110;296;60;5,964;298,2;;;
5111;296;60;5,964;298,2;;;
5112;296;60;5,964;298,2;;;
5113;296;60;5,964;298,2;;;
5114;296;60;5,964;298,2;;;
5115;296;60;5,964;298,2;;;
5116;296;60;5,964;298,2;;;
5117;296;60;5,964;298,2;;;
5118;296;60;5,964;298,2;;;
5119;296;60;5,964;298,2;;;
5120;296;60;5,964;298,2;;;
5121;296;60;5,964;298,2;;;
5122;296;60;5,964;298,2;;;
5123;296;60;5,964;298,2;;;
5124;296;60;5,964;298,2;;;
5125;296;60;5,964;298,2;;;
5126;296;60;5,964;298,2;;;
5127;296;60;5,964;298,2;;;
5128;296;60;5,964;298,2;;;
5129;296;60;5,964;298,2;;;
5130;296;60;5,964;298,2;;;
5131;296;60;5,964;298,2;;;
5132;296;60;5,964;298,2;;;
5133;296;60;5,964;298,2;;;
5134;296;60;5,964;298,2;;;
5135;296;60;5,964;298,2;;;
5136;296;60;5,964;298,2;;;
5137;296;60;5,964;298,2;;;
5138;296;60;5,964;298,2;;;
5139;296;60;5,964;298,2;;;
5140;296;60;5,964;298,2;;;
5141;296;60;5,964;298,2;;;
5142;296;60;5,964;298,2;;;
5143;296;60;5,964;298,2;;;
5144;296;60;5,964;298,2;;;
5145;296;60;5,964;298,2;;;
5146;296;60;5,964;298,2;;;
5147;296;60;5,964;298,2;;;
5148;296;60;5,964;298,2;;;
5149;296;60;5,964;298,2;;;
5150;296;60;5,964;298,2;;;
5151;296;60;5,964;298,2;;;
5152;296;60;5,964;298,2;;;
5153;296;60;5,964;298,2;;;
5154;296;60;5,964;298,2;;;
5155;296;60;5,964;298,2;;;
5156;296;60;5,964;298,2;;;
5157;296;60;5,964;298,2;;;
5158;296;60;5,964;298,2;;;
5159;296;60;5,964;298,2;;;
5160;296;60;5,964;298,2;;;
5161;296;60;5,964;298,2;;;
5162;296;60;5,964;298,2;;;
5163;296;60;5,964;298,2;;;
5164;296;60;5,964;298,2;;;
5165;296;60;5,964;298,2;;;
5166;296;60;5,964;298,2;;;
5167;296;60;5,964;298,2;;;
5168;296;60;5,964;298,2;;;
5169;296;60;5,964;298,2;;;
5170;296;60;5,964;298,2;;;
5171;296;60;5,964;298,2;;;
5172;296;60;5,964;298,2;;;
5173;296;60;5,964;298,2;;;
5174;296;60;5,964;298,2;;;
5175;296;60;5,964;298,2;;;
5176;296;60;5,964;298,2;;;
5177;296;60;5,964;298,2;;;
5178;296;60;5,964;298,2;;;
5179;296;60;5,964;298,2;;;
5180;296;60;5,964;298,2;;;
5181;296;60;5,964;298,2;;;
5182;296;60;5,964;298,2;;;
5183;296;60;5,964;298,2;;;
5184;296;60;5,964;298,2;;;
5185;296;60;5,964;298,2;;;
5186;296;60;5,964;298,2;;;
5187;296;60;5,964;298,2;;;
5188;296;60;5,964;298,2;;;
5189;296;60;5,964;298,2;;;
5190;296;60;5,964;298,2;;;
5191;296;60;5,964;298,2;;;
5192;296;60;5,964;298,2;;;
5193;296;60;5,964;298,2;;;
5194;296;60;5,964;298,2;;;
5195;296;60;5,964;298,2;;;
5196;296;60;5,964;298,2;;;
5197;296;60;5,964;298,2;;;
5198;296;60;5,964;298,2;;;
5199;296;60;5,964;298,2;;;
5200;296;60;5,964;298,2;;;
5201;296;60;5,964;298,2;;;
5202;296;60;5,964;298,2;;;
5203;296;60;5,964;298,2;;;
5204;296;60;5,964;298,2;;;
5205;296;60;5,964;298,2;;;
5206;296;60;5,964;298,2;;;
5207;296;60;5,964;298,2;;;
5208;296;60;5,964;298,2;;;
5209;296;60;5,964;298,2;;;
5210;296;60;5,964;298,2;;;
5211;296;60;5,964;298,2;;;
5212;296;60;5,964;298,2;;;
5213;296;60;5,964;298,2;;;
5214;296;60;5,964;298,2;;;
5215;296;60;5,964;298,2;;;
5216;296;60;5,964;298,2;;;
5217;296;60;5,964;298,2;;;
5218;296;60;5,964;298,2;;;
5219;296;60;5,964;298,2;;;
5220;296;60;5,964;298,2;;;
5221;296;60;5,964;298,2;;;
5222;296;60;5,964;298,2;;;
5223;296;60;5,964;298,2;;;
5224;296;60;5,964;298,2;;;
5225;296;60;5,964;298,2;;;
5226;296;60;5,964;298,2;;;
5227;296;60;5,964;298,2;;;
5228;296;60;5,964;298,2;;;
5229;296;60;5,964;298,2;;;
5230;296;60;5,964;298,2;;;
5231;296;60;5,964;298,2;;;
5232;296;60;5,964;298,2;;;
5233;296;60;5,964;298,2;;;
5234;296;60;5,964;298,2;;;
5235;296;60;5,964;298,2;;;
5236;296;60;5,964;298,2;;;
5237;296;60;5,964;298,2;;;
5238;296;60;5,964;298,2;;;
5239;296;60;5,964;298,2;;;
5240;296;60;5,964;298,2;;;
5241;296;60;5,964;298,2;;;
5242;296;60;5,964;298,2;;;
5243;296;60;5,964;298,2;;;
5244;296;60;5,964;298,2;;;
5245;296;60;5,964;298,2;;;
5246;296;60;5,964;298,2;;;
5247;296;60;5,964;298,2;;;
5248;296;60;5,964;298,2;;;
5249;296;60;5,964;298,2;;;
5250;296;60;5,964;298,2;;;
5251;296;60;5,964;298,2;;;
5252;296;60;5,964;298,2;;;
5253;296;60;5,964;298,2;;;
5254;296;60;5,964;298,2;;;
5255;296;60;5,964;298,2;;;
5256;296;60;5,964;298,2;;;
5257;296;60;5,964;298,2;;;
5258;296;60;5,964;298,2;;;
5259;296;60;5,964;298,2;;;
5260;296;60;5,964;298,2;;;
5261;296;60;5,964;298,2;;;
5262;296;60;5,964;298,2;;;
5263;296;60;5,964;298,2;;;
5264;296;60;5,964;298,2;;;
5265;296;60;5,964;298,2;;;
5266;296;60;5,964;298,2;;;
5267;296;60;5,964;298,2;;;
5268;296;60;5,964;298,2;;;
5269;296;60;5,964;298,2;;;
5270;296;60;5,964;298,2;;;
5271;296;60;5,964;298,2;;;
5272;296;60;5,964;298,2;;;
5273;296;60;5,964;298,2;;;
5274;296;60;5,964;298,2;;;
5275;296;60;5,964;298,2;;;
5276;296;60;5,964;298,2;;;
5277;296;60;5,964;298,2;;;
5278;296;60;5,964;298,2;;;
5279;296;60;5,964;298,2;;;
5280;296;60;5,964;298,2;;;
5281;296;60;5,964;298,2;;;
5282;296;60;5,964;298,2;;;
5283;296;60;5,964;298,2;;;
5284;296;60;5,964;298,2;;;
5285;296;60;5,964;298,2;;;
5286;296;60;5,964;298,2;;;
5287;296;60;5,964;298,2;;;
5288;296;60;5,964;298,2;;;
5289;296;60;5,964;298,2;;;
5290;296;60;5,964;298,2;;;
5291;296;60;5,964;298,2;;;
5292;296;60;5,964;298,2;;;
5293;296;60;5,964;298,2;;;
5294;296;60;5,964;298,2;;;
5295;296;60;5,964;298,2;;;
5296;296;60;5,964;298,2;;;
5297;296;60;5,964;298,2;;;
5298;296;60;5,964;298,2;;;
5299;296;60;5,964;298,2;;;
5300;296;60;5,964;298,2;;;
5301;296;60;5,964;298,2;;;
5302;296;60;5,964;298,2;;;
5303;296;60;5,964;298,2;;;
5304;296;60;5,964;298,2;;;
5305;296;60;5,964;298,2;;;
5306;296;60;5,964;298,2;;;
5307;296;60;5,964;298,2;;;
5308;296;60;5,964;298,2;;;
5309;296;60;5,964;298,2;;;
5310;296;60;5,964;298,2;;;
5311;296;60;5,964;298,2;;;
5312;296;60;5,964;298,2;;;
5313;296;60;5,964;298,2;;;
5314;296;60;5,964;298,2;;;
5315;296;60;5,964;298,2;;;
5316;296;60;5,964;298,2;;;
5317;296;60;5,964;298,2;;;
5318;296;60;5,964;298,2;;;
5319;296;60;5,964;298,2;;;
5320;296;60;5,964;298,2;;;
5321;296;60;5,964;298,2;;;
5322;296;60;5,964;298,2;;;
5323;296;60;5,964;298,2;;;
5324;296;60;5,964;298,2;;;
5325;296;60;5,964;298,2;;;
5326;296;60;5,964;298,2;;;
5327;296;60;5,964;298,2;;;
5328;296;60;5,964;298,2;;;
5329;296;60;5,964;298,2;;;
5330;296;60;5,964;298,2;;;
5331;296;60;5,964;298,2;;;
5332;296;60;5,964;298,2;;;
5333;296;60;5,964;298,2;;;
5334;296;60;5,964;298,2;;;
5335;296;60;5,964;298,2;;;
5336;296;60;5,964;298,2;;;
5337;296;60;5,964;298,2;;;
5338;296;60;5,964;298,2;;;
5339;296;60;5,964;298,2;;;
5340;296;60;5,964;298,2;;;
5341;296;60;5,964;298,2;;;
5342;296;60;5,964;298,2;;;
5343;296;60;5,964;298,2;;;
5344;296;60;5,964;298,2;;;
5345;296;60;5,964;298,2;;;
5346;296;60;5,964;298,2;;;
5347;296;60;5,964;298,2;;;
5348;296;60;5,964;298,2;;;
5349;296;60;5,964;298,2;;;
5350;296;60;5,964;298,2;;;
5351;296;60;5,964;298,2;;;
5352;296;60;5,964;298,2;;;
5353;296;60;5,964;298,2;;;
5354;296;60;5,964;298,2;;;
5355;296;60;5,964;298,2;;;
5356;296;60;5,964;298,2;;;
5357;296;60;5,964;298,2;;;
5358;296;60;5,964;298,2;;;
5359;296;60;5,964;298,2;;;
5360;296;60;5,964;298,2;;;
5361;296;60;5,964;298,2;;;
5362;296;60;5,964;298,2;;;
5363;296;60;5,964;298,2;;;
5364;296;60;5,964;298,2;;;
5365;296;60;5,964;298,2;;;
5366;296;60;5,964;298,2;;;
5367;296;60;5,964;298,2;;;
5368;296;60;5,964;298,2;;;
5369;296;60;5,964;298,2;;;
5370;296;60;5,964;298,2;;;
5371;296;60;5,964;298,2;;;
5372;296;60;5,964;298,2;;;
5373;296;60;5,964;298,2;;;
5374;296;60;5,964;298,2;;;
5375;296;60;5,964;298,2;;;
5376;296;60;5,964;298,2;;;
5377;296;60;5,964;298,2;;;
5378;296;60;5,964;298,2;;;
5379;296;60;5,964;298,2;;;
5380;296;60;5,964;298,2;;;
5381;296;60;5,964;298,2;;;
5382;296;60;5,964;298,2;;;
5383;296;60;5,964;298,2;;;
5384;296;60;5,964;298,2;;;
5385;296;60;5,964;298,2;;;
5386;296;60;5,964;298,2;;;
5387;296;60;5,964;298,2;;;
5388;296;60;5,964;298,2;;;
5389;296;60;5,964;298,2;;;
5390;296;60;5,964;298,2;;;
5391;296;60;5,964;298,2;;;
5392;296;60;5,964;298,2;;;
5393;296;60;5,964;298,2;;;
5394;296;60;5,964;298,2;;;
5395;296;60;5,964;298,2;;;
5396;296;60;5,964;298,2;;;
5397;296;60;5,964;298,2;;;
5398;296;60;5,964;298,2;;;
5399;296;60;5,964;298,2;;;
5400;296;60;5,964;298,2;;;
5401;296;60;5,964;298,2;;;
5402;296;60;5,964;298,2;;;
5403;296;60;5,964;298,2;;;
5404;296;60;5,964;298,2;;;
5405;296;60;5,964;298,2;;;
5406;296;60;5,964;298,2;;;
5407;296;60;5,964;298,2;;;
5408;296;60;5,964;298,2;;;
5409;296;60;5,964;298,2;;;
5410;296;60;5,964;298,2;;;
5411;296;60;5,964;298,2;;;
5412;296;60;5,964;298,2;;;
5413;296;60;5,964;298,2;;;
5414;296;60;5,964;298,2;;;
5415;296;60;5,964;298,2;;;
5416;296;60;5,964;298,2;;;
5417;296;60;5,964;298,2;;;
5418;296;60;5,964;298,2;;;
5419;296;60;5,964;298,2;;;
5420;296;60;5,964;298,2;;;
5421;296;60;5,964;298,2;;;
5422;296;60;5,964;298,2;;;
5423;296;60;5,964;298,2;;;
5424;296;60;5,964;298,2;;;
5425;296;60;5,964;298,2;;;
5426;296;60;5,964;298,2;;;
5427;296;60;5,964;298,2;;;
5428;296;60;5,964;298,2;;;
5429;296;60;5,964;298,2;;;
5430;296;60;5,964;298,2;;;
5431;296;60;5,964;298,2;;;
5432;296;60;5,964;298,2;;;
5433;296;60;5,964;298,2;;;
5434;296;60;5,964;298,2;;;
5435;296;60;5,964;298,2;;;
5436;296;60;5,964;298,2;;;
5437;296;60;5,964;298,2;;;
5438;296;60;5,964;298,2;;;
5439;296;60;5,964;298,2;;;
5440;296;60;5,964;298,2;;;
5441;296;60;5,964;298,2;;;
5442;296;60;5,964;298,2;;;
5443;296;60;5,964;298,2;;;
5444;296;60;5,964;298,2;;;
5445;296;60;5,964;298,2;;;
5446;296;60;5,964;298,2;;;
5447;296;60;5,964;298,2;;;
5448;296;60;5,964;298,2;;;
5449;296;60;5,964;298,2;;;
5450;296;60;5,964;298,2;;;
5451;296;60;5,964;298,2;;;
5452;296;60;5,964;298,2;;;
5453;296;60;5,964;298,2;;;
5454;296;60;5,964;298,2;;;
5455;296;60;5,964;298,2;;;
5456;296;60;5,964;298,2;;;
5457;296;60;5,964;298,2;;;
5458;296;60;5,964;298,2;;;
5459;296;60;5,964;298,2;;;
5460;296;60;5,964;298,2;;;
5461;296;60;5,964;298,2;;;
5462;296;60;5,964;298,2;;;
5463;296;60;5,964;298,2;;;
5464;296;60;5,964;298,2;;;
5465;296;60;5,964;298,2;;;
5466;296;60;5,964;298,2;;;
5467;296;60;5,964;298,2;;;
5468;296;60;5,964;298,2;;;
5469;296;60;5,964;298,2;;;
5470;296;60;5,964;298,2;;;
5471;296;60;5,964;298,2;;;
5472;296;60;5,964;298,2;;;
5473;296;60;5,964;298,2;;;
5474;296;60;5,964;298,2;;;
5475;296;60;5,964;298,2;;;
5476;296;60;5,964;298,2;;;
5477;296;60;5,964;298,2;;;
5478;296;60;5,964;298,2;;;
5479;296;60;5,964;298,2;;;
5480;296;60;5,964;298,2;;;
5481;296;60;5,964;298,2;;;
5482;296;60;5,964;298,2;;;
5483;296;60;5,964;298,2;;;
5484;296;60;5,964;298,2;;;
5485;296;60;5,964;298,2;;;
5486;296;60;5,964;298,2;;;
5487;296;60;5,964;298,2;;;
5488;296;60;5,964;298,2;;;
5489;296;60;5,964;298,2;;;
5490;296;60;5,964;298,2;;;
5491;296;60;5,964;298,2;;;
5492;296;60;5,964;298,2;;;
5493;296;60;5,964;298,2;;;
5494;296;60;5,964;298,2;;;
5495;296;60;5,964;298,2;;;
5496;296;60;5,964;298,2;;;
5497;296;60;5,964;298,2;;;
5498;296;60;5,964;298,2;;;
5499;296;60;5,964;298,2;;;
5500;296;60;5,964;298,2;;;
5501;296;60;5,964;298,2;;;
5502;296;60;5,964;298,2;;;
5503;296;60;5,964;298,2;;;
5504;296;60;5,964;298,2;;;
5505;296;60;5,964;298,2;;;
5506;296;60;5,964;298,2;;;
5507;296;60;5,964;298,2;;;
5508;296;60;5,964;298,2;;;
5509;296;60;5,964;298,2;;;
5510;296;60;5,964;298,2;;;
5511;296;60;5,964;298,2;;;
5512;296;60;5,964;298,2;;;
5513;296;60;5,964;298,2;;;
5514;296;60;5,964;298,2;;;
5515;296;60;5,964;298,2;;;
5516;296;60;5,964;298,2;;;
5517;296;60;5,964;298,2;;;
5518;296;60;5,964;298,2;;;
5519;296;60;5,964;298,2;;;
5520;296;60;5,964;298,2;;;
5521;296;60;5,964;298,2;;;
5522;296;60;5,964;298,2;;;
5523;296;60;5,964;298,2;;;
5524;296;60;5,964;298,2;;;
5525;296;60;5,964;298,2;;;
5526;296;60;5,964;298,2;;;
5527;296;60;5,964;298,2;;;
5528;296;60;5,964;298,2;;;
5529;296;60;5,964;298,2;;;
5530;296;60;5,964;298,2;;;
5531;296;60;5,964;298,2;;;
5532;296;60;5,964;298,2;;;
5533;296;60;5,964;298,2;;;
5534;296;60;5,964;298,2;;;
5535;296;60;5,964;298,2;;;
5536;296;60;5,964;298,2;;;
5537;296;60;5,964;298,2;;;
5538;296;60;5,964;298,2;;;
5539;296;60;5,964;298,2;;;
5540;296;60;5,964;298,2;;;
5541;296;60;5,964;298,2;;;
5542;296;60;5,964;298,2;;;
5543;296;60;5,964;298,2;;;
5544;296;60;5,964;298,2;;;
5545;296;60;5,964;298,2;;;
5546;296;60;5,964;298,2;;;
5547;296;60;5,964;298,2;;;
5548;296;60;5,964;298,2;;;
5549;296;60;5,964;298,2;;;
5550;296;60;5,964;298,2;;;
5551;296;60;5,964;298,2;;;
5552;296;60;5,964;298,2;;;
5553;296;60;5,964;298,2;;;
5554;296;60;5,964;298,2;;;
5555;296;60;5,964;298,2;;;
5556;296;60;5,964;298,2;;;
5557;296;60;5,964;298,2;;;
5558;296;60;5,964;298,2;;;
5559;296;60;5,964;298,2;;;
5560;296;60;5,964;298,2;;;
5561;296;60;5,964;298,2;;;
5562;296;60;5,964;298,2;;;
5563;296;60;5,964;298,2;;;
5564;296;60;5,964;298,2;;;
5565;296;60;5,964;298,2;;;
5566;296;60;5,964;298,2;;;
5567;296;60;5,964;298,2;;;
5568;296;60;5,964;298,2;;;
5569;296;60;5,964;298,2;;;
5570;296;60;5,964;298,2;;;
5571;296;60;5,964;298,2;;;
5572;296;60;5,964;298,2;;;
5573;296;60;5,964;298,2;;;
5574;296;60;5,964;298,2;;;
5575;296;60;5,964;298,2;;;
5576;296;60;5,964;298,2;;;
5577;296;60;5,964;298,2;;;
5578;296;60;5,964;298,2;;;
5579;296;60;5,964;298,2;;;
5580;296;60;5,964;298,2;;;
5581;296;60;5,964;298,2;;;
5582;296;60;5,964;298,2;;;
5583;296;60;5,964;298,2;;;
5584;296;60;5,964;298,2;;;
5585;296;60;5,964;298,2;;;
5586;296;60;5,964;298,2;;;
5587;296;60;5,964;298,2;;;
5588;296;60;5,964;298,2;;;
5589;296;60;5,964;298,2;;;
5590;296;60;5,964;298,2;;;
5591;296;60;5,964;298,2;;;
5592;296;60;5,964;298,2;;;
5593;296;60;5,964;298,2;;;
5594;296;60;5,964;298,2;;;
5595;296;60;5,964;298,2;;;
5596;296;60;5,964;298,2;;;
5597;296;60;5,964;298,2;;;
5598;296;60;5,964;298,2;;;
5599;296;60;5,964;298,2;;;
5600;296;60;5,964;298,2;;;
5601;296;60;5,964;298,2;;;
5602;296;60;5,964;298,2;;;
5603;296;60;5,964;298,2;;;
5604;296;60;5,964;298,2;;;
5605;296;60;5,964;298,2;;;
5606;296;60;5,964;298,2;;;
5607;296;60;5,964;298,2;;;
5608;296;60;5,964;298,2;;;
5609;296;60;5,964;298,2;;;
5610;296;60;5,964;298,2;;;
5611;296;60;5,964;298,2;;;
5612;296;60;5,964;298,2;;;
5613;296;60;5,964;298,2;;;
5614;296;60;5,964;298,2;;;
5615;296;60;5,964;298,2;;;
5616;296;60;5,964;298,2;;;
5617;296;60;5,964;298,2;;;
5618;296;60;5,964;298,2;;;
5619;296;60;5,964;298,2;;;
5620;296;60;5,964;298,2;;;
5621;296;60;5,964;298,2;;;
5622;296;60;5,964;298,2;;;
5623;296;60;5,964;298,2;;;
5624;296;60;5,964;298,2;;;
5625;296;60;5,964;298,2;;;
5626;296;60;5,964;298,2;;;
5627;296;60;5,964;298,2;;;
5628;296;60;5,964;298,2;;;
5629;296;60;5,964;298,2;;;
5630;296;60;5,964;298,2;;;
5631;296;60;5,964;298,2;;;
5632;296;60;5,964;298,2;;;
5633;296;60;5,964;298,2;;;
5634;296;60;5,964;298,2;;;
5635;296;60;5,964;298,2;;;
5636;296;60;5,964;298,2;;;
5637;296;60;5,964;298,2;;;
5638;296;60;5,964;298,2;;;
5639;296;60;5,964;298,2;;;
5640;296;60;5,964;298,2;;;
5641;296;60;5,964;298,2;;;
5642;296;60;5,964;298,2;;;
5643;296;60;5,964;298,2;;;
5644;296;60;5,964;298,2;;;
5645;296;60;5,964;298,2;;;
5646;296;60;5,964;298,2;;;
5647;296;60;5,964;298,2;;;
5648;296;60;5,964;298,2;;;
5649;296;60;5,964;298,2;;;
5650;296;60;5,964;298,2;;;
5651;296;60;5,964;298,2;;;
5652;296;60;5,964;298,2;;;
5653;296;60;5,964;298,2;;;
5654;296;60;5,964;298,2;;;
5655;296;60;5,964;298,2;;;
5656;296;60;5,964;298,2;;;
5657;296;60;5,964;298,2;;;
5658;296;60;5,964;298,2;;;
5659;296;60;5,964;298,2;;;
5660;296;60;5,964;298,2;;;
5661;296;60;5,964;298,2;;;
5662;296;60;5,964;298,2;;;
5663;296;60;5,964;298,2;;;
5664;296;60;5,964;298,2;;;
5665;296;60;5,964;298,2;;;
5666;296;60;5,964;298,2;;;
5667;296;60;5,964;298,2;;;
5668;296;60;5,964;298,2;;;
5669;296;60;5,964;298,2;;;
5670;296;60;5,964;298,2;;;
5671;296;60;5,964;298,2;;;
5672;296;60;5,964;298,2;;;
5673;296;60;5,964;298,2;;;
5674;296;60;5,964;298,2;;;
5675;296;60;5,964;298,2;;;
5676;296;60;5,964;298,2;;;
5677;296;60;5,964;298,2;;;
5678;296;60;5,964;298,2;;;
5679;296;60;5,964;298,2;;;
5680;296;60;5,964;298,2;;;
5681;296;60;5,964;298,2;;;
5682;296;60;5,964;298,2;;;
5683;296;60;5,964;298,2;;;
5684;296;60;5,964;298,2;;;
5685;296;60;5,964;298,2;;;
5686;296;60;5,964;298,2;;;
5687;296;60;5,964;298,2;;;
5688;296;60;5,964;298,2;;;
5689;296;60;5,964;298,2;;;
5690;296;60;5,964;298,2;;;
5691;296;60;5,964;298,2;;;
5692;296;60;5,964;298,2;;;
5693;296;60;5,964;298,2;;;
5694;296;60;5,964;298,2;;;
5695;296;60;5,964;298,2;;;
5696;296;60;5,964;298,2;;;
5697;296;60;5,964;298,2;;;
5698;296;60;5,964;298,2;;;
5699;296;60;5,964;298,2;;;
5700;296;60;5,964;298,2;;;
5701;296;60;5,964;298,2;;;
5702;296;60;5,964;298,2;;;
5703;296;60;5,964;298,2;;;
5704;296;60;5,964;298,2;;;
5705;296;60;5,964;298,2;;;
5706;296;60;5,964;298,2;;;
5707;296;60;5,964;298,2;;;
5708;296;60;5,964;298,2;;;
5709;296;60;5,964;298,2;;;
5710;296;60;5,964;298,2;;;
5711;296;60;5,964;298,2;;;
