time;Potenza [kW]
8447;1632.65
8448;1442.69995
8449;1341.15
8450;1281.09995
8451;1257.15
8452;1267.44995
8453;1328.95
8454;1541.25
8455;1907.7
8456;2207.75005
8457;2343.00005
8458;2350.65
8459;2377.09995
8460;2267.10005
8461;2185.74995
8462;2258.55
8463;2268.84995
8464;2285.2
8465;2393.24995
8466;2318.39995
8467;2275.75005
8468;2147.45005
8469;1993.79995
8470;1786.50005
8471;1604.35
8472;1440.8
8473;1300.1
8474;1236.75
8475;1207.9
8476;1214.45
8477;1281.90005
8478;1487
8479;1853.6
8480;2124.9
8481;2221.65005
8482;2222.34995
8483;2186.04995
8484;2091.35005
8485;1987.34995
8486;2024.6
8487;2062.74995
8488;2095.2
8489;2213.75005
8490;2149.9
8491;2108.7
8492;1982.75
8493;1812.84995
8494;1651.44995
8495;1481.9
8496;1318.55005
8497;1205.9
8498;1136.35
8499;1107.3
8500;1114.60005
8501;1148.44995
8502;1247.99995
8503;1412.45
8504;1535.24995
8505;1673.40005
8506;1709.05
8507;1730.05005
8508;1681.15
8509;1577.75
8510;1540.35
8511;1560.14995
8512;1562.45
8513;1746.2
8514;1792.14995
8515;1811.35
8516;1737.95
8517;1596.25
8518;1466.65005
8519;1351.65
8520;1230.15
8521;1131.24995
8522;1065.1
8523;1045.3
8524;1028.4
8525;1048.24995
8526;1116.15
8527;1193.65
8528;1275.25
8529;1401.6
8530;1494.75
8531;1531.39995
8532;1560.75
8533;1498.39995
8534;1452.65005
8535;1420.14995
8536;1422.80005
8537;1600.15
8538;1649.55
8539;1663.94995
8540;1630.2
8541;1534.1
8542;1427.80005
8543;1296.05
8544;1167.70005
8545;1071.95
8546;1016.50005
8547;1002.75005
8548;1007.55005
8549;1066.85005
8550;1209.95005
8551;1438.5
8552;1622.9999
8553;1775.49995
8554;1744.10005
8555;1702.74995
8556;1684.10005
8557;1648.79995
8558;1625.45
8559;1646.1
8560;1700.4
8561;1866.95
8562;1859.14995
8563;1843.25
8564;1760.39995
8565;1643.1
8566;1484.25
8567;1315.2
8568;1168.45005
8569;1068.3
8570;1014.6
8571;999.75
8572;996.35005
8573;1045.55
8574;1169.15005
8575;1324.15005
8576;1435.35
8577;1561.2
8578;1566.85
8579;1560.25
8580;1550
8581;1465.60005
8582;1422.84995
8583;1447.99995
8584;1462.89995
8585;1673.2
8586;1712.7
8587;1692.5
8588;1564.7
8589;1403.80005
8590;1296.99995
8591;1223.95
8592;1157.65005
8593;1077
8594;1009.55
8595;954.69995
8596;928.89995
8597;942.25005
8598;1000.05
8599;1056.49995
8600;1095.85
8601;1210.74995
8602;1311.25
8603;1366.45
8604;1383.59995
8605;1264.70005
8606;1141.70005
8607;1114.05005
8608;1158.4
8609;1343.60005
8610;1411.9
8611;1423.5
8612;1417.25
8613;1378.04995
8614;1314.70005
8615;1221.45005
8616;1113.64995
8617;1004.05
8618;950.95
8619;929.40005
8620;919.99995
8621;948.05
8622;1016.69995
8623;1083.1
8624;1099.84995
8625;1224.5501
8626;1311.65005
8627;1344.65
8628;1386.60005
8629;1315.05005
8630;1240.05
8631;1225.8
8632;1270.4
8633;1468.39995
8634;1552.6
8635;1597.25
8636;1576.3
8637;1509.25
8638;1414.3
8639;1282.59995
8640;1132.89995
8641;1027.1
8642;975.65
8643;958.05
8644;956.14995
8645;1010
8646;1156.95005
8647;1346.45
8648;1488.29995
8649;1661.55
8650;1706.95005
8651;1652.85005
8652;1640.65
8653;1610.35
8654;1573.35
8655;1636.45
8656;1677.85
8657;1888
8658;1935.25
8659;1939.85
8660;1831.39995
8661;1704.15
8662;1551.20005
8663;1368.20005
8664;1201.75
8665;1081.04995
8666;1010.25
8667;993.15005
8668;987.90005
8669;1016.04995
8670;1121.8
8671;1251.8
8672;1346.49995
8673;1513.15
8674;1577.44995
8675;1571.15
8676;1562.1001
8677;1516.95
8678;1478.9
8679;1465.25005
8680;1488.75
8681;1697.15005
8682;1782.45
8683;1825.7
8684;1741.19995
8685;1594.6001
8686;1468.2
8687;1325.1
8688;1187.25
8689;1098.6
8690;1040.74995
8691;1014.1
8692;1006.3
8693;1023.55
8694;1087.34995
8695;1160.99995
8696;1221.39995
8697;1384.5
8698;1472.29995
8699;1479.89995
8700;1530.8501
8701;1473.3
8702;1406.75005
8703;1402.75005
8704;1400.90005
8705;1599.34995
8706;1688.90005
8707;1714.45005
8708;1674.75005
8709;1562.09995
8710;1438.94995
8711;1298.85005
8712;1159.74995
8713;1063
8714;1009.40005
8715;991.25
8716;994.2
8717;1046.45
8718;1180.75
8719;1364.15005
8720;1552.15
8721;1763.5
8722;1811.7
8723;1786.15
8724;1751.25
8725;1682.04995
8726;1668.99995
8727;1699.65
8728;1730.25
8729;1928.44995
8730;1983.4
8731;1985.39995
8732;1855.44995
8733;1718.19995
8734;1555.09995
8735;1387.14995
8736;1217.75
8737;1105.29995
8738;1032.55
8739;1013.70005
8740;1014.95005
8741;1049.5
8742;1180.4
8743;1343.19995
8744;1483.3
8745;1656.99995
8746;1689.1
8747;1643.54995
8748;1605.24995
8749;1555.05005
8750;1533.44995
8751;1544.35005
8752;1580.1
8753;1797.75
8754;1865.85
8755;1822.05
8756;1667.7
8757;1503.4
8758;1399.2
8759;1310.8
8760;1215
